ID	Target	Tweet	Stance
421	Anti-vax	How different will this administration be? Today, Biden is releasing a national strategy to tackle covid &amp; signing executive orders to increase testing, distribute vaccines, address racial disparities &amp; allow schools &amp; small businesses to safely reopen. It's like night &amp; day.	AGAINST
422	Anti-vax	Joe Biden snapped a reporter for daring to ask a question about his vaccine distribution plans.  Just moments before, Biden promised to always be transparent and open whenever he makes a mistake. https://t.co/GLTyoDT4pU	NONE
423	Anti-vax	Unreal.  @amazon waited to help with vaccine distribution https://t.co/zHbnIFqSeo	NONE
424	Anti-vax	Biden Administration, Day 2...  Nancy Pelosi at 12:37pm: We learned this morning that the Trump Administration had no real plan for the production and distribution of the vaccine.  Dr. Fauci at 4:13pm: We certainly are not starting from scratch. https://t.co/WOhZug6siF	NONE
425	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
426	Anti-vax	Its amazing the amount of people (both in government and media) who are too afraid to challenge @NYGovCuomo on his terrible leadership. The vaccines are just one of his MANY failures. He will continue to get away with this and everything else if no one holds him accountable.	NONE
427	Anti-vax	India is giving away millions of free vaccine doses to Bangladesh, Nepal, Bhutan, Maldives, Myanmar and Seychelles. The result is a form of vaccine diplomacy that appears to be unlike any other in the world. https://t.co/F5XIXb1h8S	AGAINST
428	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
429	Anti-vax	I would really like my 80 year old parents to get the vaccine. How does one go about arranging such a thing? #ontario #toronto ontario toronto	AGAINST
430	Anti-vax	How mRNA #COVID vaccines work, with help from @NoahIvers and @19ToZero and @RosemaryKilleen at @UWPharmacy. More resources here: https://t.co/J8DxqKhF9x https://t.co/Fu8wTWip8b COVID	AGAINST
431	Anti-vax	Details of the 21 people who had anaphylactic reactions to the 1st dose of the @pfizer/@BioNTech_Group vaccine  *out of ~1.9 million vaccinees* https://t.co/s9U6ktR0nV @JAMA_current	AGAINST
432	Anti-vax	@MadeleineRawcl1 @1963hammer @SenWhitehouse @POTUS @LeaderMcConnell You can't possibly be serious. This has to go through congress. It'll happen. Right now if we don't get these vaccines out things will never improve. There was no plan in place to distrib	NONE
433	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
434	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
435	Anti-vax	Highly placed sources said that scores of countries are approaching India, as the word spreads that Indian vaccines are showing negligible side-effects, since the immunization drive in the country began on Saturday - https://t.co/6TrfIkKwaI	AGAINST
436	Anti-vax	International news( corona diplomacy)  92 countries have requested for India made Corona vaccine ..  Many neighbors of India getting Corona vaccine already   Time for soft diplomacy with a genuine helping hand https://t.co/3d83OWbYO0	AGAINST
437	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress, as usual, has resorted to spreading fake news   https://t.co/u31rg4Ru6i	NONE
438	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
439	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
440	Anti-vax	@focusoncanadia1 I plan to get the vaccine as soon as I can, mostly so that I can keep my family safe.	AGAINST
441	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
442	Anti-vax	New China swine fever strains point to unlicensed vaccines https://t.co/DhzfoDTUmt https://t.co/RBrjz1O6lb	NONE
443	Anti-vax	He really hoped that it would eventually just go away and take a few million people out with it. The good drugs and the quick vaccines were for him and his rich buddies. The hell with the average folks. I know it's sounds cray...	NONE
444	Anti-vax	Tested: 7,820,613 Infections: 1,380,807 Recoveries: 1,183,443 Deaths: 39,501 The South African government is in the process of developing an electronic vaccination data system (EVDS) to assist with the roll-out of Covid-19 vaccines across the country. https://t.co/32BpvibgGP	AGAINST
445	Anti-vax	@drshamamohd What this Zakka is saying? Just bring some logical argument..... People dont want to be guinea pig by trialing vaccines on them..... so they dont want to take it...	FAVOR
446	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
447	Anti-vax	Breaking: Heralding India's commercial covid vaccine exports, the plane carrying 20 lakh doses of vaccine consignment leaves the country for Brazil	AGAINST
448	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
449	Anti-vax	Florida requiring proof of residency to get coronavirus vaccine - Axios https://t.co/2r74OCv2fy	NONE
450	Anti-vax	Vaccine town hall: How to get the vaccine and why https://t.co/qCt5iObCKP	AGAINST
451	Anti-vax	Mass. expands COVID-19 vaccine access to more health workers https://t.co/CUQSdovaxL	AGAINST
452	Anti-vax	Today, I spoke with the CEO of Pfizer Global, Dr. Bourla, about the timely delivery of COVID-19 vaccines to Canada. He assured me that well receive 4 million doses by the end of March. Well keep working together to ensure Canadians can get a vaccine as soon as possible.	AGAINST
453	Anti-vax	@DrJacobsRad @JustinTrudeau I have a question. If a pharmaceutical company is on the verge of making a vaccine that will help fight a world pandemic. Would you not have made sure that you took the time to make sure your factorys could handle the demand	NONE
454	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
455	Anti-vax	Diane Francis: Was the botched vaccine roll-out a result of Trudeau placing too much faith in China? https://t.co/TSjJxabmZt	NONE
456	Anti-vax	FBN: Amazon never offered Trump administration coronavirus vaccine distribution assistance, say former officials	NONE
457	Anti-vax	This is a lie, and one they know theyre telling. Feds distribute to states, and they administer vaccines.  But CNN knows theyre lying, and theyre doing so to give Joe Biden someone to blame when he fails his own goal. https://t.co/s1OmLXYpEd	NONE
458	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
459	Anti-vax	@tomselliott And when Trump said there would be a vaccine by the end of the year, they called him a crazy liar. He delivers on that, then gets criticized for not rolling them out fast enough. 	NONE
460	Anti-vax	Disabled people arent being prioritized for vaccines because:  a) The world is still under the misconception we dont have lives to get back to and are fine to stay at home indefinitely.  b) Capitalism. We arent considered productive enough to bring value to our communities.	NONE
461	Anti-vax	Our local news (channel 11) at 5 and 10 have not put up the covid death map last night or tonight. I guess the covid death maps served their purpose and the fearporn is no longer needed! They only talk about the vaccine. Did your news stop reporting deaths?	NONE
462	Anti-vax	Thousands of Israelis tested positive for coronavirus after first vaccine shot https://t.co/kNGLQLHaMo qa	FAVOR
463	Anti-vax	The UK vaccination program is working. Look at the rapid drop of new cases dropping in recent days. The #FDA needs to stop denying Americans the lifesaving AZ/O vaccine. It is 1/5th the cost of the other vaccines and more doses are available than the rest combined. #CV19 https://t.co/9PqOwVCCv3 FDA	AGAINST
464	Anti-vax	Couldnt vaccine vials be collected and recycled?	NONE
465	Anti-vax	Thanks to the leadership of President Trump and Operation Warp Speed, a vaccine for COVID-19 was developed, approved, and delivered in record time.	AGAINST
466	Anti-vax	The vaccine is only approved for people over the age of 16, we know children are asymptomatic spreaders, and new strains of the virus are infecting children at a higher rate.   So much for listening to scientists. https://t.co/qKd15nUfeK	NONE
467	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
468	Anti-vax	#CovidVaccines,much required  , BUT @mygovindia say case fatality rate &amp; insidence of #COVID19 going down, So why in a haste? Do proper study. No published Saftey data till now.  #vaccine is a matter of public LIFE @yadavakhilesh @samajwadiparty @NareshUttamSP @DrRajpalKashyap https://t.co/WJDafGU3Cv CovidVaccines COVID19	NONE
469	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
470	Anti-vax	Gov. Murphy says that a hotline for #COVID19 vaccine registration will be available MONDAY. That number is 855-568-0545. COVID19	AGAINST
471	Anti-vax	My grandma and grandad just refused the covid vaccine 	FAVOR
472	Anti-vax	President Biden will ensure equity throughout the vaccination distribution process by protecting the most at risk, increasing availability in hard-hit communities, eliminating out-of-pocket costs, and establishing the COVID-19 Health Equity Task Force.	AGAINST
473	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
474	Anti-vax	This Mocha pregnancy issue might just be another ruse to divert attention away from Philhealth P15B scandal, rising number of COVID-19 cases, &amp; lack of transparency on the gov't's Sinovac deal w/ China.  Huwag basta-basta maniwala sa chismisbaka fake news na naman na pakulo ito.	NONE
475	Anti-vax	Trump had no real vaccine plan in place. More proof he is a traitor who needs to spend the rest of his life in prison.	NONE
476	Anti-vax	Coinciding with Biden inauguration, WHO tightens definition of a case, now saying we should only count people who are sick with symptoms. This alone will make case numbers plummet. Its a strategy to try to make public believe the vaccines have an effect - when they dont. https://t.co/Gs78urC3Ae	NONE
477	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress, as usual, has resorted to spreading fake news   https://t.co/u31rg4Ru6i	NONE
478	Anti-vax	@imjustbrando @deji__o @sophrosynee_ @SlimWyldNReklez not all vaccines are like that, the covid vaccine being one of them	AGAINST
479	Anti-vax	@kayleighmcenany President Biden discovered that your present COVID Task Force was a big pile of BS. More lies  What a disgrace. Shouldnt you be headed overseas or to another planet to change your identity? Your reputation is shot here.	NONE
