ID	Target	Tweet	Stance
371	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
372	Anti-vax	So after four weeks more serious adverse event reports - including 2.5x the deaths - have been filed for the #Covid vaccines than all other vaccines combined since last June. Not flu vaccines. ALL ~100 other vaccines. (Left, Covid. Right, all others.) https://t.co/UCGzlLPmQD Covid	FAVOR
373	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
374	Anti-vax	SCOOP: Trump officials spent the fall actively lobbying Congress not to give states the money health officials insisted they need to vaccine some 300 million Americans. At that time the Trump admin had only provided states $200 million. (Thread) https://t.co/u3ZiUuoqfE	NONE
375	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
376	Anti-vax	@AP Ok then take a look at Florida: Heres how the vaccine rollout going in South Florida.   -- Fisher Island (median income $200k): 51% vaccination rate  -- Opa-Locka (median income $27k): 1.4% vaccination rate  https://t.co/gwN7krNDIS	NONE
377	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
378	Anti-vax	President @CyrilRamaphosa should acknowledge that pushing BEE into the Covid-19 vaccine rollout plan is going to cost lives.	AGAINST
379	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
380	Anti-vax	When I get asked about vaccine efficacy, esp against new strains, I think about these CT scans from a recent patient of mine.   In the span of 6 days, literal holes developed where there was once lung tissue. This person died on life support  Vaccines prevent this from happening https://t.co/JWvVsG89Re	FAVOR
381	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
382	Anti-vax	Plane carrying SA's first batch of vaccines en route to OR Tambo https://t.co/xcwhAGPNbz	AGAINST
383	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
384	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
385	Anti-vax	Where's the high-level leadership to ward off this drift into the Hunger Games?  A dispute over supply of Covid-19 vaccines is threatening to unleash a wider conflict that could stymie global collaboration. https://t.co/L7iye7LxHU via @BloombergQuint	NONE
386	Anti-vax	Alhamdulilah the first batch of Sinopharm vaccine has arrived! Grateful to China and everyone who made this happen. NCOC &amp; provinces played an instrumental role in tackling COVID. I salute our frontline healthcare workers for their efforts &amp; they'll be first to get vaccinated	AGAINST
387	Anti-vax	Plane arrives from China today with 0.5m doses of vaccine https://t.co/zRD7gChsJS Great news, thanks to our time-tested, all weather Iron Brother, China, first country to donate life-saving vaccine against COVID-19, Pakistani frontline health workers lives will be protected!	AGAINST
388	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
389	Anti-vax	If you get between me and my shot you will desperately need a Foot Up Yo' Ass vaccine. https://t.co/dWY5wahAIf	AGAINST
390	Anti-vax	India Not only become the fastest nation to provide 3 million vaccines to its own citizen but also exported millions of vaccine to 23 Nations as a Goodwill gesture https://t.co/JC1NvItT1F	NONE
391	Anti-vax	Indonesia is taking an unconventional approach to its coronavirus vaccination drive by offering young people the shot first in a bid to focus on stimulating the economy. https://t.co/1AX03LQY8J	AGAINST
392	Anti-vax	SCOOP: Trump officials spent the fall actively lobbying Congress not to give states the money health officials insisted they need to vaccine some 300 million Americans. At that time the Trump admin had only provided states $200 million. (Thread) https://t.co/u3ZiUuoqfE	NONE
393	Anti-vax	UPDATE:   Pentagon pauses vaccination plan for Guantanamo Bay prisoners after massive blowback from public  I would certainly hope so   https://t.co/yT27xIwZpi	NONE
394	Anti-vax	Im hearing around 20 million Covid Vaccine shots are missing. What is Joe Biden and his cronies doing ?   People are dying of Covid everyday under this illegitimate administration	NONE
395	Anti-vax	An older lady on FB posted that shes excited to get vaccine so she can hold her grandkids and a bunch of people commented that she cant do that even after getting vaccinated. Shes now weighing whether she wants to keep her appointment. Doom messaging sabotages public health.	AGAINST
396	Anti-vax	93-year-old Holocaust survivor, Irving Levine receives a covid-19 vaccine.   We wish Irving continued health and blessings.   https://t.co/sEFMbJ8xbV  #COVID  #HolocaustRemembranceDay	AGAINST
397	Anti-vax	1/ Masks aren't the answer. Lockdowns aren't. School closures aren't. Travel bans aren't. The early Israeli data suggest vaccines won't be either. (Just as they aren't for the flu.)  A year in, the choice is ever clearer:  Live with the ro, or destroy ourselves trying to stop it.	AGAINST
398	Anti-vax	Shit has asked Biden for vaccines. Obviously the answer was: go f#ck yourself shit	NONE
399	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
400	Anti-vax	Step forward on vaccines.  @AstraZeneca will deliver 9 million additional doses in the first quarter (40 million in total) compared to last weeks offer &amp; will start deliveries one week earlier than scheduled.  The company will also expand its manufacturing capacity in Europe.	AGAINST
401	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
402	Anti-vax	Indias hotel bookings recover with the news of the vaccine  ET HospitalityWorld https://t.co/mEcVFR80D2	AGAINST
403	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
404	Anti-vax	Theres been a lot of confusion over announcements this week about state and county Stay at Home orders and vaccine distribution.   Dr. Barbara Ferrer, Director of @lapublichealth, spoke before City Council yesterday and answered questions.  Heres what we learned. (thread)	NONE
405	Anti-vax	@jeffsamsonow We have vaccines. All we need is more of them to get us out of this, not more lockdowns We need a PM like and a premier more like DeSantis in FL https://t.co/lLJ4RpmZmd	NONE
406	Anti-vax	#DeathSantis got $100k from @Publix in exchange to distribute the #vaccine as they see fit. They have 817 stores in #Florida, many of them in Dade and Broward. Yet they have chosen to #vaccinate only RED counties. ZERO vaccines for us. #BOYCOTTPUBLIX like they are boycotting us. https://t.co/FkJogepN75 DeathSantis vaccine	NONE
407	Anti-vax	You can get portillos to run these vaccine lines and have everyone vaccinated by March	AGAINST
408	Anti-vax	@SAfmnews Am vaccinated by my own trust in God because no 1 can only be well only with vaccine	FAVOR
409	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
410	Anti-vax	This is I support $15 an hour  hazard pay for essential workers. Working class folks, people of color are dying from #Covid19. We need to get vaccines to the most vulnerable. You cannot deny the cold hard truth of this data. https://t.co/lFnuVF5Y25	AGAINST
411	Anti-vax	Indonesia to receive donation of up to 23.1 million doses of AstraZenecavaccine https://t.co/DXp9r1v7N0	AGAINST
412	Anti-vax	It's not every president who can lose 20 million doses of vaccine in the middle of a pandemic. https://t.co/mrQkukt72m	NONE
413	Anti-vax	Teachers cant get the vaccine but you did? @nbcsnl https://t.co/fHLG1gLWrX	AGAINST
414	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
415	Anti-vax	TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax, also believes the earth is flat and the sky is a shield put up by the Government to prevent individuals from seeing God. https://t.co/kktChIqKBf	NONE
416	Anti-vax	Quick signature to support Bidens vaccine plan! https://t.co/J0k7S4FADb	AGAINST
417	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
418	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
419	Anti-vax	Now I wonder: Did he just kill me and my wife? Hopefully, he isn't infected, or if he was, the masks we were wearing protected us. But we shouldn't have to worry about things like this. (And no, he hasn't been immunized--vaccines haven't been rolled out in Japan yet.)	NONE
420	Anti-vax	Israel has now vaccinated one-third of its population against Covid-19. Most Israelis over age 60 now have both doses of the Pfizer vaccine. https://t.co/CBNe7NRZ3J	AGAINST
421	Anti-vax	We have initiated Covid19 vaccination today. @HPA_MV @MoHmv https://t.co/GY2UY1CUD8	AGAINST
422	Anti-vax	 @ahmednasirlaw TELL your BELOVED Jubilee to stop looting so it can buy every Kenyan a vaccine.  Just imagine how much Covid vaccine the theft of the Kimwarer and Arror dams could buy.  But we all know you have an ANTAGONISTIC relationship with the truth w	NONE
423	Anti-vax	@CBSNews Their future in a body bag or in the system after their families die from covid they bring home?? Absolute bullshit. Focus on vax rollout. Whats the rollout program, esp in majority Black &amp; Latinx neighborhoods?? Last I heard almost all the v	NONE
424	Anti-vax	India Not only become the fastest nation to provide 3 million vaccines to its own citizen but also exported millions of vaccine to 23 Nations as a Goodwill gesture https://t.co/JC1NvItT1F	NONE
